experience_level,employment_type,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_position,job_scope,company_region,abroad
EN,FT,24940,PT,100,PT,M,STAFF,ML/AI ENGINEER,Europe,False
MI,FT,172200,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
MI,FT,131200,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,154500,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,131325,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,140000,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,100000,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,225000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,207500,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,172900,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,70000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,254000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,237000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,170112,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,25912,IT,100,IT,S,STAFF,DATA SCIENTIST,Europe,False
SE,FT,134960,NL,50,NL,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,105000,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,70000,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
EN,FT,115000,CA,0,CA,M,STAFF,OTHERS,Americas,False
EN,FT,85000,CA,0,CA,M,STAFF,OTHERS,Americas,False
SE,FT,260000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,234000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,167310,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
EN,FT,94600,US,0,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,86000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,167000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,121000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,175000,US,100,US,M,STAFF,OTHERS,Americas,False
SE,FT,125000,US,100,US,M,STAFF,OTHERS,Americas,False
SE,FT,325000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,171000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,180000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,137000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,172000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,155810,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,106720,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
EN,FT,160800,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
EN,FT,132200,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,133000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,113000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,208400,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,78000,US,100,US,L,STAFF,DATA ANALYST,Americas,False
MI,FT,121000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,78000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EN,FT,85600,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
EN,FT,48915,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,78000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,68000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,53444,ES,100,ES,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,45150,ES,100,ES,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,275500,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,56359,IT,100,IT,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,47799,IT,100,IT,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,102000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,140000,US,0,US,M,STAFF,OTHERS,Americas,False
SE,FT,100000,US,0,US,M,STAFF,OTHERS,Americas,False
SE,FT,91000,US,0,US,M,STAFF,OTHERS,Americas,False
SE,FT,180000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,155000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
EN,FT,16455,RU,100,RU,M,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
SE,FT,207611,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,127876,US,100,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,111000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,104000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,61520,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
EN,FT,43064,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
MI,FT,97750,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,192000,CA,0,CA,M,STAFF,DATA ANALYST,Americas,False
SE,FT,92000,CA,0,CA,M,STAFF,DATA ANALYST,Americas,False
SE,FT,195000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EN,FT,132600,US,100,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,81500,US,100,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,202400,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,147200,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,239000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,54000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,36000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,118720,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,204500,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,138900,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,240000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,157000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,165000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,136000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,272300,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,222800,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,172750,US,100,US,M,MANAGER,OTHERS,Americas,False
SE,FT,82500,US,100,US,M,MANAGER,OTHERS,Americas,False
MI,FT,165600,US,0,US,L,STAFF,BUSINESS INTELLIGENCE,Americas,False
MI,FT,65800,US,0,US,L,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,207611,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,127876,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,225000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,168000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,178500,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,123040,GB,0,GB,M,LEAD,DATA ANALYST,Europe,False
MI,FT,104584,GB,0,GB,M,LEAD,DATA ANALYST,Europe,False
MI,FT,137700,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,65100,US,100,US,M,STAFF,OTHERS,Americas,False
MI,FT,44640,US,100,US,M,STAFF,OTHERS,Americas,False
SE,FT,181500,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,112200,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,192000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,164000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,161000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,123000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,139700,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,200000,CA,100,CA,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,204600,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,126500,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,180000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,140000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,238000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,176000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,125000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,65000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,130000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,252990,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,162170,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,183000,CA,100,CA,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,122000,CA,100,CA,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,172040,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,239080,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,70000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,135000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,125000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,253000,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,172040,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,129562,DE,100,US,L,MANAGER,ML/AI ENGINEER,Americas,True
EN,FT,50000,KE,100,KE,S,STAFF,DATA ANALYST,Africa,False
SE,FT,227850,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,180500,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,70000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,199000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,159000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,350000,US,0,US,M,LEAD,OTHERS,Americas,False
SE,FT,80000,US,0,US,M,LEAD,OTHERS,Americas,False
SE,FT,240000,GB,0,GB,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,160000,GB,0,GB,M,STAFF,ML/AI ENGINEER,Europe,False
MI,FT,107500,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,96750,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,174000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,104000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,275300,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,183500,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,284050,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,193800,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,232989,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EN,FT,85000,CA,100,US,M,STAFF,DATA ANALYST,Americas,True
SE,FT,192000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,138240,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,150550,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,116710,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,147100,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,90700,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,175000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,147100,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,90700,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,105200,US,0,US,M,STAFF,OTHERS,Americas,False
SE,FT,100000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
MI,FT,115500,US,0,US,M,MANAGER,OTHERS,Americas,False
MI,FT,73500,US,0,US,M,MANAGER,OTHERS,Americas,False
SE,FT,150600,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,120500,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,183000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,167500,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
EX,FT,106500,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,125000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,239000,CA,100,CA,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,149000,CA,100,CA,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,181500,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,127000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,186000,US,0,US,M,STAFF,OTHERS,Americas,False
MI,FT,138000,US,0,US,M,STAFF,OTHERS,Americas,False
MI,FT,185000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,122000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,142600,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,140000,CA,0,CA,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,112000,CA,0,CA,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,36483,IN,50,IN,L,STAFF,OTHERS,Asia,False
SE,FT,36000,RU,100,RU,L,LEAD,DATA SCIENTIST,Europe,False
SE,FT,91270,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,226600,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,140100,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,222200,US,0,US,L,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,136000,US,0,US,L,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,180000,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,165000,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
EX,FT,247000,US,100,US,M,DIRECTOR,DATA SCIENTIST,Americas,False
EX,FT,118440,US,100,US,M,DIRECTOR,DATA SCIENTIST,Americas,False
MI,FT,204500,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,138900,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,297300,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,198200,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,172200,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,131200,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,110736,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,86128,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,204500,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,138900,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,157000,CA,0,CA,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,136000,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,90600,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,160000,IN,100,IN,L,STAFF,ML/AI ENGINEER,Asia,False
SE,FT,91773,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,280600,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,158600,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,315300,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,210200,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,183200,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,122200,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,100000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,185000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,150000,TN,100,US,M,STAFF,ML/AI ENGINEER,Americas,True
SE,FT,131000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,101000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,187000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,128000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
EX,FT,160000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,241300,US,0,US,L,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,124100,US,0,US,L,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,185000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,152000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,288000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,107968,DE,100,DE,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,90599,DE,100,DE,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,252000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,82254,CA,100,CA,L,STAFF,DATA SCIENTIST,Americas,False
MI,FT,61699,CA,100,CA,L,STAFF,DATA SCIENTIST,Americas,False
MI,FT,87500,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
MI,FT,62500,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,146000,CA,100,CA,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,108000,CA,100,CA,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,138000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,273000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,166500,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
EN,FT,65000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
EN,FT,45000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,174000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,139000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,212800,US,0,US,L,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,124100,US,0,US,L,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,189750,CA,100,CA,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,119213,CA,100,CA,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,190000,CA,100,CA,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,140000,CA,100,CA,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,228830,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,148590,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,140000,US,100,US,S,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,169000,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,110600,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,247300,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,139700,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,77737,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,64311,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,205500,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,132500,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,75577,IT,100,IT,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,62433,IT,100,IT,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,238000,CA,100,CA,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,156000,CA,100,CA,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,204500,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,142200,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,233300,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,155500,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,64781,PL,100,DK,L,STAFF,BUSINESS INTELLIGENCE,Europe,True
SE,FT,199000,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,162000,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,92280,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
SE,FT,109500,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,240000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,238530,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,80000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
EX,FT,70000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,155000,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,130000,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,154700,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,118900,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,166400,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,156000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,193000,CA,100,CA,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,143000,CA,100,CA,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,205485,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,156560,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,210600,GB,100,GB,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,135000,GB,100,GB,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,265000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,153000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,260000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,170000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
MI,FT,65000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,157550,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,104650,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,135000,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,100000,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,59000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,70132,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,51676,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,92280,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,79976,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,15000,GH,100,GH,M,STAFF,BUSINESS INTELLIGENCE,Africa,False
SE,FT,64781,DE,0,DE,L,STAFF,DATA SCIENTIST,Europe,False
SE,FT,144100,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,89100,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,140000,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,145000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,193600,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,119700,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,81900,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,164000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
EX,FT,131721,NL,50,NL,L,HEAD,DATA SCIENTIST,Europe,False
MI,FT,180000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,120000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,93918,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,242000,CA,0,CA,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,134000,CA,0,CA,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,90000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,141100,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,94100,US,0,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,104584,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,208500,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,165000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,77737,DE,50,DE,L,STAFF,DATA ENGINEER,Europe,False
SE,FT,86374,DE,100,SE,L,STAFF,DATA ENGINEER,Europe,True
SE,FT,309000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,142000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,142200,US,0,US,M,STAFF,OTHERS,Americas,False
MI,FT,24322,IN,50,IN,L,STAFF,ML/AI ENGINEER,Asia,False
SE,FT,180514,GB,100,GB,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,108308,GB,100,GB,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,118800,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,75000,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,180514,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,108308,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,130800,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,87200,US,100,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
SE,FT,215000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,247500,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
EX,FT,172200,US,0,US,M,STAFF,BUSINESS INTELLIGENCE,Americas,False
MI,FT,61520,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,49216,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,238000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,173000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
EX,FT,205785,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
EX,FT,123471,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
